date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:20:13	620470/620470	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-977b6%22	https://www.edx.org/school/tsinghuax	C:/10Intership/areospace%20engineer/www.edx.org/school/tsinghuax.html	(from https://www.edx.org/schools-partners)
06:20:13	2856/2856	---M--	200	added ('OK')	image/png	etag:%227b6358a04d8956ef6df2efbf01c4fa48%22	https://prod-discovery.edx-cdn.org/organization/logos/b5714409-b5f4-4c9d-9348-b0fecbaaddd6-780fbb6c72c7.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/b5714409-b5f4-4c9d-9348-b0fecbaaddd6-780fbb6c72c7.png	(from https://www.edx.org/schools-partners)
06:20:14	16090/16090	---M--	200	added ('OK')	image/png	etag:%223902782de28de5edf1d60290a101c6cb%22	https://prod-discovery.edx-cdn.org/organization/logos/518a47f2-66fb-4529-8902-a4f7ca3002ef-78d294b01e63.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/518a47f2-66fb-4529-8902-a4f7ca3002ef-78d294b01e63.png	(from https://www.edx.org/schools-partners)
06:20:15	719135/719135	---MCZ	200	added ('OK')	text/html	etag:W/%2263488533-af91f%22	https://www.edx.org/school/upvalenciax	C:/10Intership/areospace%20engineer/www.edx.org/school/upvalenciax.html	(from https://www.edx.org/schools-partners)
06:20:16	579771/579771	---MCZ	200	added ('OK')	text/html	etag:W/%2263488532-8d8bb%22	https://www.edx.org/school/louvainx	C:/10Intership/areospace%20engineer/www.edx.org/school/louvainx.html	(from https://www.edx.org/schools-partners)
06:20:16	9222/9222	---M--	200	added ('OK')	image/png	etag:%226f75d7e83caa289c5f6b716edebc4b56%22	https://prod-discovery.edx-cdn.org/organization/logos/990c1282-3357-40c0-807b-d2bb8b27a716-eb4efe4fcff1.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/990c1282-3357-40c0-807b-d2bb8b27a716-eb4efe4fcff1.png	(from https://www.edx.org/schools-partners)
06:20:17	560081/560081	---MCZ	200	added ('OK')	text/html	etag:W/%2263488535-88bd1%22	https://www.edx.org/school/alaskax	C:/10Intership/areospace%20engineer/www.edx.org/school/alaskax.html	(from https://www.edx.org/schools-partners)
06:20:17	6235/6235	---M--	200	added ('OK')	image/png	etag:%221130d366400f3e1e18833f20056b254c%22	https://prod-discovery.edx-cdn.org/organization/logos/8d801db7-a298-4c63-9372-59e00f6e4038-b7c8e8d997b1.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/8d801db7-a298-4c63-9372-59e00f6e4038-b7c8e8d997b1.png	(from https://www.edx.org/schools-partners)
06:20:17	544904/544904	---MCZ	200	added ('OK')	text/html	etag:W/%2263488535-85088%22	https://www.edx.org/school/universityofcambridge	C:/10Intership/areospace%20engineer/www.edx.org/school/universityofcambridge.html	(from https://www.edx.org/schools-partners)
06:20:18	9411/9411	---M--	200	added ('OK')	image/png	etag:%223606892425faf46b7555c4a9e9c6f947%22	https://prod-discovery.edx-cdn.org/organization/logos/a7e2febc-e366-4b23-9fc3-5659cf53d452-fbcc652f58e1.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/a7e2febc-e366-4b23-9fc3-5659cf53d452-fbcc652f58e1.png	(from https://www.edx.org/schools-partners)
06:20:20	532297/532297	---MCZ	200	added ('OK')	text/html	etag:W/%2263488532-81f49%22	https://www.edx.org/school/uchicagox	C:/10Intership/areospace%20engineer/www.edx.org/school/uchicagox.html	(from https://www.edx.org/schools-partners)
06:20:20	11605/11605	---M--	200	added ('OK')	image/png	etag:%22913d840269957fcf81543b39750782de%22	https://prod-discovery.edx-cdn.org/organization/logos/aece19ca-b03d-4273-8faf-d128d6c50fda-b1b4fad62b79.png	C:/10Intership/areospace%20engineer/prod-discovery.edx-cdn.org/organization/logos/aece19ca-b03d-4273-8faf-d128d6c50fda-b1b4fad62b79.png	(from https://www.edx.org/schools-partners)
